symbol	n	sources	ngc	cosm1	cancermine	cacao	germ	driver	cos_fu	hmf_fu	tumorsuppressor	oncogene	fusion	tier1
JARID2	3	oncokb|msk_heme|foundation_one_heme	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
JAZF1	4	NGC_known|foundation_one_heme|cosmic2|hmf	TRUE	FALSE	FALSE	FALSE	FALSE	0	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE
JMJD1C	1	predispose	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
JUN	11	PMCC|TS500|TEMPUS|NGC_known|cancermine|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|cosmic1	TRUE	TRUE	TRUE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
KAT6A	7	PMCC|TS500|TEMPUS|NGC_known|foundation_one|foundation_one_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
KAT6B	2	NGC_known|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
KAT7	2	NGC_known|cosmic2	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
KCNJ5	2	NGC_known|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
KDM5A	11	PMCC|TS500|TEMPUS|NGC_known|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|cosmic1|hmf	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE
KDM5C	13	AZ300|PMCC|TS500|TEMPUS|NGC_known|NGC_other|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|vogelstein|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
KDM6A	13	AZ300|PMCC|TS500|TEMPUS|NGC_known|NGC_other|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|vogelstein|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
KDR	14	predispose|AZ300|PMCC|TS500|TEMPUS|NGC_known|NGC_other|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|cosmic1|hmf	TRUE	TRUE	FALSE	FALSE	TRUE	0	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE
KDSR	3	NGC_known|foundation_one_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	0	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE
KEAP1	12	AZ300|PMCC|TS500|TEMPUS|NGC_known|NGC_other|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
KEL	5	PMCC|TS500|TEMPUS|NGC_other|foundation_one	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
KIAA1549	3	NGC_known|cosmic2|hmf	TRUE	FALSE	FALSE	FALSE	FALSE	0	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE
KIAA1598	2	cosmic2|hmf	FALSE	FALSE	FALSE	FALSE	FALSE	0	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE
KIF14	1	cancermine	FALSE	FALSE	TRUE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
KIF1B	2	predispose|TEMPUS	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
KIF5B	5	TS500|NGC_known|foundation_one_heme|cosmic1|hmf	TRUE	TRUE	FALSE	FALSE	FALSE	0	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE
KISS1	1	cancermine	FALSE	FALSE	TRUE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
KIT	16	predispose|AZ300|PMCC|TS500|TEMPUS|familial_cancer|NGC_known|NGC_other|cancermine|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|vogelstein|cosmic1	TRUE	TRUE	TRUE	FALSE	TRUE	0.19230769230769232	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
KL	1	cancermine	FALSE	FALSE	TRUE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
KLF4	7	TS500|NGC_known|cancermine|oncokb|msk_impact|vogelstein|cosmic1	TRUE	TRUE	TRUE	FALSE	FALSE	0	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
KLF5	3	NGC_other|cancermine|oncokb	FALSE	FALSE	TRUE	FALSE	FALSE	0	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
KLF6	3	NGC_known|cancermine|cosmic1	TRUE	TRUE	TRUE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
KLHL6	6	PMCC|TS500|TEMPUS|NGC_other|foundation_one|foundation_one_heme	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
KLK2	3	NGC_known|cosmic1|hmf	TRUE	TRUE	FALSE	FALSE	FALSE	0	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE
KLLN	3	predispose|TEMPUS|familial_cancer	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
KMT2A	13	PMCC|TS500|TEMPUS|NGC_known|NGC_other|cancermine|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|cosmic1|hmf	TRUE	TRUE	TRUE	FALSE	FALSE	0.5	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE
KMT2B	7	AZ300|TS500|TEMPUS|oncokb|msk_impact|msk_heme|foundation_one_heme	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
KMT2C	13	AZ300|PMCC|TS500|TEMPUS|NGC_known|NGC_other|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|vogelstein|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
KMT2D	12	AZ300|PMCC|TS500|TEMPUS|NGC_known|NGC_other|oncokb|msk_impact|msk_heme|foundation_one|vogelstein|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
KMT5A	3	oncokb|msk_impact|msk_heme	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
KNL1	1	NGC_known	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
KNSTRN	5	PMCC|NGC_known|oncokb|msk_impact|cosmic2	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
KRAS	16	predispose|AZ300|PMCC|TS500|TEMPUS|NGC_known|NGC_other|cancermine|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|vogelstein|cosmic1|hmf	TRUE	TRUE	TRUE	FALSE	TRUE	0.21333333333333335	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE
KSR2	2	oncokb|msk_heme	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
KTN1	3	NGC_known|cosmic1|hmf	TRUE	TRUE	FALSE	FALSE	FALSE	0	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE
LAMP1	2	AZ300|TS500	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
LARP4B	2	NGC_known|cosmic2	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
LASP1	4	NGC_known|foundation_one_heme|cosmic1|hmf	TRUE	TRUE	FALSE	FALSE	FALSE	0	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE
LATS1	4	TS500|oncokb|msk_impact|cosmic1	FALSE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
LATS2	4	TS500|oncokb|msk_impact|cosmic1	FALSE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
LCK	4	NGC_known|oncokb|msk_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
LCP1	3	NGC_known|foundation_one_heme|cosmic2	TRUE	FALSE	FALSE	FALSE	FALSE	0	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE
LEF1	4	TEMPUS|NGC_known|foundation_one_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
LEPROTL1	2	NGC_known|cosmic2	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
LHFP	2	cosmic2|hmf	FALSE	FALSE	FALSE	FALSE	FALSE	0	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE
LHFPL6	1	NGC_known	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
LIFR	4	AZ300|NGC_known|cosmic1|hmf	TRUE	TRUE	FALSE	FALSE	FALSE	0	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE
LIN28B	1	cancermine	FALSE	FALSE	TRUE	FALSE	FALSE	0.5	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
LMNA	4	TEMPUS|NGC_known|cosmic1|hmf	TRUE	TRUE	FALSE	FALSE	FALSE	0	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE
LMO1	12	predispose|TS500|TEMPUS|familial_cancer|NGC_known|cancermine|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|cosmic1	TRUE	TRUE	TRUE	FALSE	TRUE	0	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
LMO2	4	NGC_known|cancermine|foundation_one_heme|cosmic1	TRUE	TRUE	TRUE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
LOX	1	cancermine	FALSE	FALSE	TRUE	FALSE	FALSE	0	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
LPP	4	NGC_known|foundation_one_heme|cosmic1|hmf	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE
LRIG3	3	NGC_known|cosmic1|hmf	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE
LRP1B	8	PMCC|TS500|TEMPUS|NGC_known|NGC_other|foundation_one|foundation_one_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
LRRC4	1	cancermine	FALSE	FALSE	TRUE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
LRRK2	3	AZ300|NGC_other|foundation_one_heme	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
LSM14A	3	NGC_known|cosmic2|hmf	TRUE	FALSE	FALSE	FALSE	FALSE	0	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE
LTB	2	oncokb|msk_heme	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
LYL1	3	NGC_known|foundation_one_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
LYN	6	PMCC|TS500|TEMPUS|oncokb|msk_impact|foundation_one	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
LZTR1	8	predispose|PMCC|TS500|TEMPUS|NGC_known|NGC_other|foundation_one|cosmic1	TRUE	TRUE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
MACC1	2	cancermine|cosmic2	FALSE	FALSE	TRUE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
MAF	5	TEMPUS|NGC_known|cancermine|foundation_one_heme|cosmic1	TRUE	TRUE	TRUE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
MAFB	4	TEMPUS|NGC_known|foundation_one_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
MAGI2	3	PMCC|TS500|foundation_one	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MALAT1	2	AZ300|cosmic2	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MALT1	9	TS500|TEMPUS|NGC_known|cancermine|oncokb|msk_impact|msk_heme|foundation_one_heme|cosmic1	TRUE	TRUE	TRUE	FALSE	FALSE	0.3333333333333333	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
MAML2	3	NGC_known|cosmic1|hmf	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE
MAP2K1	14	predispose|AZ300|PMCC|TS500|TEMPUS|NGC_known|NGC_other|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|vogelstein|cosmic1	TRUE	TRUE	FALSE	FALSE	TRUE	0	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
MAP2K2	12	predispose|AZ300|PMCC|TS500|TEMPUS|NGC_known|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	TRUE	0	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
MAP2K4	12	AZ300|PMCC|TS500|TEMPUS|NGC_known|NGC_other|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
MAP3K1	13	AZ300|PMCC|TS500|TEMPUS|NGC_known|NGC_other|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|vogelstein|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
MAP3K13	7	AZ300|TS500|NGC_known|oncokb|msk_impact|msk_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
MAP3K14	5	TS500|oncokb|msk_impact|msk_heme|foundation_one_heme	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
MAP3K6	3	predispose|familial_cancer|foundation_one_heme	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MAP3K7	2	TEMPUS|foundation_one_heme	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MAPK1	12	AZ300|PMCC|TS500|TEMPUS|NGC_known|NGC_other|cancermine|oncokb|msk_impact|msk_heme|foundation_one_heme|cosmic1	TRUE	TRUE	TRUE	FALSE	FALSE	0.3333333333333333	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
MAPK3	6	AZ300|PMCC|TS500|oncokb|msk_impact|msk_heme	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
MAPKAP1	3	AZ300|oncokb|msk_impact	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MARK2	1	cancermine	FALSE	FALSE	TRUE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
MAX	9	predispose|TS500|TEMPUS|familial_cancer|NGC_known|NGC_other|oncokb|msk_impact|cosmic1	TRUE	TRUE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
MB21D2	2	NGC_known|cosmic2	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
MCC	1	cancermine	FALSE	FALSE	TRUE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
MCL1	9	AZ300|PMCC|TS500|TEMPUS|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
MDC1	3	TS500|oncokb|msk_impact	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MDM2	12	AZ300|PMCC|TS500|TEMPUS|NGC_known|cancermine|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|cosmic1	TRUE	TRUE	TRUE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
MDM4	11	AZ300|PMCC|TS500|TEMPUS|NGC_known|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
MDS2	3	NGC_known|foundation_one_heme|cosmic2	TRUE	FALSE	FALSE	FALSE	FALSE	0	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE
MECOM	6	AZ300|NGC_known|NGC_other|cancermine|foundation_one_heme|cosmic1	TRUE	TRUE	TRUE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
MED12	13	AZ300|PMCC|TS500|TEMPUS|NGC_known|NGC_other|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|vogelstein|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
MEF2B	9	PMCC|TS500|TEMPUS|NGC_other|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
MEIS1	1	cancermine	FALSE	FALSE	TRUE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
MEN1	15	predispose|PMCC|TS500|TEMPUS|familial_cancer|NGC_known|NGC_other|cancermine|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|vogelstein|cosmic1	TRUE	TRUE	TRUE	FALSE	TRUE	0	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
MET	17	predispose|AZ300|PMCC|TS500|TEMPUS|familial_cancer|NGC_known|NGC_other|cancermine|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|vogelstein|cosmic1|hmf	TRUE	TRUE	TRUE	FALSE	TRUE	0.13333333333333333	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE
MGA	6	AZ300|TS500|NGC_other|oncokb|msk_impact|msk_heme	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
MGAM	2	oncokb|msk_heme	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MGMT	4	PMCC|TEMPUS|NGC_known|cosmic2	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
MIB1	2	TEMPUS|foundation_one_heme	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MITF	14	predispose|AZ300|PMCC|TS500|TEMPUS|familial_cancer|NGC_known|cancermine|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|cosmic1	TRUE	TRUE	TRUE	FALSE	TRUE	0.3333333333333333	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
MKI67	2	TEMPUS|foundation_one_heme	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MKL1	3	NGC_known|foundation_one_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
MLF1	3	NGC_known|foundation_one_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
MLH1	15	predispose|AZ300|PMCC|TS500|TEMPUS|familial_cancer|NGC_known|NGC_other|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|vogelstein|cosmic1	TRUE	TRUE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
MLH3	4	predispose|AZ300|TEMPUS|familial_cancer	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
MLLT1	5	NGC_known|cancermine|foundation_one_heme|cosmic1|hmf	TRUE	TRUE	TRUE	FALSE	FALSE	1	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE
MLLT10	4	NGC_known|foundation_one_heme|cosmic1|hmf	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE
MLLT11	4	NGC_known|cancermine|cosmic1|hmf	TRUE	TRUE	TRUE	FALSE	FALSE	0	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE
MLLT3	7	TS500|TEMPUS|NGC_known|cancermine|foundation_one_heme|cosmic1|hmf	TRUE	TRUE	TRUE	FALSE	FALSE	0.5	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE
MLLT4	3	foundation_one_heme|cosmic1|hmf	FALSE	TRUE	FALSE	FALSE	FALSE	0	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE
MLLT6	4	NGC_known|foundation_one_heme|cosmic1|hmf	TRUE	TRUE	FALSE	FALSE	FALSE	0	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE
MN1	3	NGC_known|foundation_one_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
MNX1	4	NGC_known|cancermine|foundation_one_heme|cosmic2	TRUE	FALSE	TRUE	FALSE	FALSE	0	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE
MOB3B	2	oncokb|msk_heme	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MPEG1	2	oncokb|msk_heme	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MPL	15	predispose|AZ300|PMCC|TS500|TEMPUS|familial_cancer|NGC_known|NGC_other|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|vogelstein|cosmic1	TRUE	TRUE	FALSE	FALSE	TRUE	0	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
MRE11	5	predispose|PMCC|TS500|TEMPUS|familial_cancer	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
MRE11A	5	oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
MS4A1	2	PMCC|TEMPUS	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MSH2	15	predispose|AZ300|PMCC|TS500|TEMPUS|familial_cancer|NGC_known|NGC_other|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|vogelstein|cosmic1	TRUE	TRUE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
MSH3	7	predispose|AZ300|TS500|TEMPUS|oncokb|msk_impact|foundation_one_heme	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
MSH6	15	predispose|AZ300|PMCC|TS500|TEMPUS|familial_cancer|NGC_known|NGC_other|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|vogelstein|cosmic1	TRUE	TRUE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
MSI1	2	oncokb|msk_impact	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MSI2	5	NGC_known|oncokb|msk_impact|foundation_one_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
MSN	4	NGC_known|foundation_one_heme|cosmic1|hmf	TRUE	TRUE	FALSE	FALSE	FALSE	0	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE
MST1	3	TS500|oncokb|msk_impact	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MST1R	4	TS500|cancermine|oncokb|msk_impact	FALSE	FALSE	TRUE	FALSE	FALSE	0.3333333333333333	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
MTAP	2	predispose|TEMPUS	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MTCP1	2	NGC_known|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
MTDH	1	cancermine	FALSE	FALSE	TRUE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
MTOR	13	AZ300|PMCC|TS500|TEMPUS|NGC_known|NGC_other|cancermine|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|cosmic1	TRUE	TRUE	TRUE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
MTSS1	1	cancermine	FALSE	FALSE	TRUE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
MUC1	4	NGC_known|cancermine|foundation_one_heme|cosmic1	TRUE	TRUE	TRUE	FALSE	FALSE	0	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE
MUC16	3	NGC_known|NGC_other|cosmic2	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
MUC4	3	NGC_known|NGC_other|cosmic2	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
MUTYH	13	predispose|AZ300|PMCC|TS500|TEMPUS|familial_cancer|NGC_known|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
MYB	10	PMCC|TS500|TEMPUS|NGC_known|NGC_other|cancermine|foundation_one|foundation_one_heme|cosmic1|hmf	TRUE	TRUE	TRUE	FALSE	FALSE	0	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE
MYC	14	AZ300|PMCC|TS500|TEMPUS|NGC_known|NGC_other|cancermine|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|cosmic1|hmf	TRUE	TRUE	TRUE	FALSE	FALSE	0.23008849557522124	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE
